General Offense Number,Longitude,Latitude,Event Clearance Code,Event Clearance Group,Census Tract,Incident Location,Zone/Beat
2016372321,-122.26219,47.49956,130,PROPERTY DAMAGE,11900.4011,"(47.49956, -122.26219)",S3
2012217281,-122.313104003,47.663091423,130,PROPERTY DAMAGE,5301.2000,"(47.663091423, -122.313104003)",U3
2012217315,-122.314869153,47.613624569,130,PROPERTY DAMAGE,7500.4015,"(47.613624569, -122.314869153)",E2
2012217348,-122.327853794,47.619038676,130,PROPERTY DAMAGE,7400.5003,"(47.619038676, -122.327853794)",E1
2012216785,-122.383318197,47.533590407,130,PROPERTY DAMAGE,11600.2000,"(47.533590407, -122.383318197)",W3
2012216752,-122.329334551,47.567290297,130,PROPERTY DAMAGE,9300.3073,"(47.567290297, -122.329334551)",O2
2012216619,-122.33452433,47.702331628,130,PROPERTY DAMAGE,1300.1009,"(47.702331628, -122.33452433)",N3
2012218852,-122.346366166,47.736898319,130,PROPERTY DAMAGE,5400.4016,"(47.736898319, -122.346366166)",J3
2012218799,-122.337445991,47.587784034,130,PROPERTY DAMAGE,9300.2034,"(47.587784034, -122.337445991)",K3
2012218608,-122.322909028,47.542940553,130,PROPERTY DAMAGE,10900.1006,"(47.542940553, -122.322909028)",O3
2012218820,-122.270728942,47.538904672,130,PROPERTY DAMAGE,11102.4002,"(47.538904672, -122.270728942)",R3
2012218718,-122.387169568,47.547587172,130,PROPERTY DAMAGE,10600.6008,"(47.547587172, -122.387169568)",W3
2012218650,-122.367311994,47.521027576,130,PROPERTY DAMAGE,11400.3007,"(47.521027576, -122.367311994)",F2
2012218543,-122.263299862,47.55827716,130,PROPERTY DAMAGE,10200.1004,"(47.55827716, -122.263299862)",R3
2012215748,-122.317363352,47.673745802,130,PROPERTY DAMAGE,3600.1031,"(47.673745802, -122.317363352)",U1
2012216378,-122.313115706,47.662180577,130,PROPERTY DAMAGE,5301.2008,"(47.662180577, -122.313115706)",U3
2012216338,-122.270834379,47.539355384,130,PROPERTY DAMAGE,11101.1005,"(47.539355384, -122.270834379)",S1
2012215863,-122.333529123,47.600882385,130,PROPERTY DAMAGE,9200.2005,"(47.600882385, -122.333529123)",K3
2012215951,-122.318791566,47.65848703,130,PROPERTY DAMAGE,5200.2001,"(47.65848703, -122.318791566)",U2
2012216412,-122.353405712,47.653076887,130,PROPERTY DAMAGE,4900.3007,"(47.653076887, -122.353405712)",J2
2012214830,-122.343242916,47.696353731,130,PROPERTY DAMAGE,1800.3000,"(47.696353731, -122.343242916)",N2
2012214810,-122.340683017,47.613446893,130,PROPERTY DAMAGE,7200.1065,"(47.613446893, -122.340683017)",M2
2012214959,-122.344447922,47.619727881,130,PROPERTY DAMAGE,7200.1028,"(47.619727881, -122.344447922)",D1
2012215179,-122.324490818,47.633855771,130,PROPERTY DAMAGE,6600.3012,"(47.633855771, -122.324490818)",D2
2012215271,-122.332802269,47.627220616,130,PROPERTY DAMAGE,6600.2012,"(47.627220616, -122.332802269)",D2
2012215307,-122.324946865,47.525627426,130,PROPERTY DAMAGE,11200.1010,"(47.525627426, -122.324946865)",F3
2012214873,-122.325732678,47.647376329,130,PROPERTY DAMAGE,6100.5999,"(47.647376329, -122.325732678)",C1
2012214846,-122.27861207,47.510456054,130,PROPERTY DAMAGE,11700.1005,"(47.510456054, -122.27861207)",S2
2012214581,-122.360753663,47.703485821,130,PROPERTY DAMAGE,1400.3001,"(47.703485821, -122.360753663)",B1
2012215233,-122.374101457,47.696976201,130,PROPERTY DAMAGE,1400.4011,"(47.696976201, -122.374101457)",B1
20175146,-122.333725,47.602787,130,PROPERTY DAMAGE,8100.1035,"(47.602787, -122.333725)",K1
2012215015,-122.271318172,47.532625945,130,PROPERTY DAMAGE,11102.3003,"(47.532625945, -122.271318172)",S2
2012219264,-122.380351058,47.55111098,130,PROPERTY DAMAGE,10600.1003,"(47.55111098, -122.380351058)",W2
2012219187,-122.338906798,47.60928404,130,PROPERTY DAMAGE,8100.2010,"(47.60928404, -122.338906798)",K1
2012218846,-122.259705587,47.551243506,130,PROPERTY DAMAGE,10200.1012,"(47.551243506, -122.259705587)",R3
2012214013,-122.269990445,47.520556161,130,PROPERTY DAMAGE,11800.4005,"(47.520556161, -122.269990445)",S2
2012214437,-122.325561797,47.617737947,130,PROPERTY DAMAGE,7400.5011,"(47.617737947, -122.325561797)",E1
2012213157,-122.289921959,47.568881155,130,PROPERTY DAMAGE,10100.5006,"(47.568881155, -122.289921959)",R1
2012213224,-122.282042678,47.543166183,130,PROPERTY DAMAGE,11101.4003,"(47.543166183, -122.282042678)",S1
2012213599,-122.40472992,47.57097804,130,PROPERTY DAMAGE,9701.4002,"(47.57097804, -122.40472992)",W2
2012213614,-122.326726874,47.618862793,130,PROPERTY DAMAGE,7400.5005,"(47.618862793, -122.326726874)",E1
2012213479,-122.335951095,47.672273968,130,PROPERTY DAMAGE,4600.1005,"(47.672273968, -122.335951095)",J1
2012213537,-122.307786083,47.663054433,130,PROPERTY DAMAGE,5301.1008,"(47.663054433, -122.307786083)",U3
2012214084,-122.26999538,47.521657517,130,PROPERTY DAMAGE,11800.4005,"(47.521657517, -122.26999538)",S2
2012214062,-122.321886734,47.65781795,130,PROPERTY DAMAGE,5200.1002,"(47.65781795, -122.321886734)",U2
2012213737,-122.360713191,47.698760723,130,PROPERTY DAMAGE,1700.6009,"(47.698760723, -122.360713191)",N2
2012213276,-122.307554062,47.610943348,130,PROPERTY DAMAGE,7900.2007,"(47.610943348, -122.307554062)",G1
2012213253,-122.400935642,47.645913459,130,PROPERTY DAMAGE,5700.4002,"(47.645913459, -122.400935642)",Q1
2012213866,-122.404841804,47.679899646,130,PROPERTY DAMAGE,3100.6001,"(47.679899646, -122.404841804)",B2
2012213263,-122.297007568,47.494352844,130,PROPERTY DAMAGE,8900.3001,"(47.494352844, -122.297007568)",G3
2012213281,-122.388859802,47.675277969,130,PROPERTY DAMAGE,3200.1010,"(47.675277969, -122.388859802)",B2
2012213331,-122.336028117,47.520426644,130,PROPERTY DAMAGE,11300.1023,"(47.520426644, -122.336028117)",F3
2012213540,-122.307426983,47.616000183,130,PROPERTY DAMAGE,7900.2001,"(47.616000183, -122.307426983)",G1
2012213361,-122.347050166,47.734128854,130,PROPERTY DAMAGE,401.1000,"(47.734128854, -122.347050166)",N1
2012212108,-122.339256999,47.610510652,130,PROPERTY DAMAGE,8100.2003,"(47.610510652, -122.339256999)",M2
2012202205,-122.387224683,47.543974877,130,PROPERTY DAMAGE,10600.3009,"(47.543974877, -122.387224683)",W3
2012219700,-122.360433441,47.532782883,130,PROPERTY DAMAGE,11400.1004,"(47.532782883, -122.360433441)",F2
2012219701,-122.376400595,47.546501744,130,PROPERTY DAMAGE,10600.1008,"(47.546501744, -122.376400595)",F1
2012219866,-122.315557918,47.615857114,130,PROPERTY DAMAGE,7500.2007,"(47.615857114, -122.315557918)",C2
2012220052,-122.315263721,47.663104475,130,PROPERTY DAMAGE,5301.2006,"(47.663104475, -122.315263721)",U3
2012220067,-122.313133263,47.661267618,130,PROPERTY DAMAGE,5301.2008,"(47.661267618, -122.313133263)",U3
2012220205,-122.313516275,47.706273656,130,PROPERTY DAMAGE,1200.6000,"(47.706273656, -122.313516275)",N3
2012219929,-122.342615883,47.611066569,130,PROPERTY DAMAGE,8002.1005,"(47.611066569, -122.342615883)",M3
2012220246,-122.360464805,47.527386039,130,PROPERTY DAMAGE,11400.2004,"(47.527386039, -122.360464805)",F2
2012220362,-122.326573242,47.62604316,130,PROPERTY DAMAGE,6500.4010,"(47.62604316, -122.326573242)",C1
2012220414,-122.36727597,47.518289463,130,PROPERTY DAMAGE,11400.5011,"(47.518289463, -122.36727597)",F2
2012220230,-122.29045326,47.682140148,130,PROPERTY DAMAGE,3900.4004,"(47.682140148, -122.29045326)",L3
2012220107,-122.333535222,47.599203857,130,PROPERTY DAMAGE,9300.2004,"(47.599203857, -122.333535222)",K3
2012220542,-122.273987704,47.535918807,130,PROPERTY DAMAGE,11101.3000,"(47.535918807, -122.273987704)",S2
2012216643,-122.2776728,47.533383052,130,PROPERTY DAMAGE,11101.3003,"(47.533383052, -122.2776728)",S2
